"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","B525-A","R660-A","R710-A","R710-W","UV440-A","V440-A","YG610-A","YG610-W","Time"
26168.1,15742,108941,24407.3,17747,90131.1,17.22,2313.4,5333.29,60065.7,114.68,4055.4,7.28,9354.94,2.813
42515.9,26595,104769,25443.8,17435,95640,63123.6,8659.34,10050.8,153113,106.22,715.5,90970.3,77839.8,2.813
70562.8,39555,116911,57864.1,32375,117133,62.32,1939.73,4403.63,67240.5,255.68,15246.9,53.2,44133.1,2.813
42622.3,25162,111012,31610.2,23107,89652.7,74.62,2152.58,4647.44,67443.5,114.68,6393.6,67.76,62545.3,2.81524
32242,19943,105953,17388.1,11839,96253.6,4.92,1677.86,4302.58,57852.7,107.16,3852.9,5.04,7681.43,2.81748
18648.7,11747,104040,14496.8,11387,83433.8,13.94,1397.5,3318.74,57630.4,47.94,3165.3,-5.04,0,2.81748
40950,25846,103834,20925.6,15290,89691.2,35.26,4400.19,10845.9,68536.9,94,7290,-8.96,0,2.81971
30215.5,18187,108880,13543.1,9643,92042.1,21862,31.82,34.4,15876.3,112.8,3213,43.68,40894.5,2.81971
34179.6,20514,109193,23228.1,16558,91936.2,30.34,1740.64,4164.98,55945.1,87.42,4056.3,9.52,13563.1,2.81971
18106.2,10068,117859,26468.8,18000,96369.9,41105.8,4439.32,5050.35,146646,34.78,454.5,49005,83409.4,2.82083
19033,13583,91831.5,11039.7,9042,80015,214.02,573.62,1450.39,58710.8,37.6,2617.2,352.24,56858.1,2.82083
45783.5,28895,103840,22259.7,15618,93405.9,39355.1,45.58,5.59,7183.26,72.38,3768.3,98.56,63325.8,2.82195
36155.7,23567,100543,14684.6,10802,89091.6,9.02,1359.23,3177.7,63744.6,91.18,4841.1,8.96,17270.7,2.82306
37785.3,24324,101805,16750.1,11816,92902.6,65.6,1510.59,3152.76,65656,52.64,3482.1,28.56,46792.7,2.82418
41635.3,26802,101806,21451.2,16610,84637.3,31.98,67.08,41.71,25787.8,100.58,6122.7,2.24,3191.32,2.82418
31997.7,23019,91098.7,15235.6,11270,88596.3,48.38,1036.3,2017.56,63204,60.16,2844,7.28,12555.3,2.82642
44512.3,27164,107391,21642.3,15541,91264.9,64.78,1282.26,3283.05,62856.6,47.94,159.3,8.96,17794,2.82642
46885.3,30383,101131,22281,15362,95053.4,45254.2,66.65,144.05,72064.6,76.14,5013,191.52,75611.2,2.82753
47398.4,28254,109942,27754.5,19303,94230,9.02,1208.3,2845.31,65062.9,116.56,7078.5,63.28,81316,2.82753
20238.4,12594,105316,16546,12990,83476.2,-6.56,1199.27,2429.93,63826.8,79.9,3776.4,9.52,13563.1,2.82753
37324.7,24266,100804,23039.5,18003,83870.4,-16.4,924.93,1924.25,55750.5,90.24,4711.5,13.44,22584.7,2.82977
27141.8,12998,136849,14842.8,7610,127824,-20.5,1349.34,3180.28,67298.3,58.28,2214,3.92,6116.69,2.82977
24814.3,18225,89230.7,11534.1,9661,78242.4,-14.76,2183.11,5057.66,63791.2,48.88,2911.5,140.56,65331.5,2.83089
14827.4,11874,81836.7,13920.3,11162,81731.1,10.66,172.86,382.7,52801.3,-10.34,674.1,45.36,64624.2,2.83089
12962.6,8494,100014,27497.1,17742,101570,26810.7,35.69,39.56,23356.8,66.74,3179.7,154,61917.4,2.83089
13500.2,9232,95835,19387.3,14260,89099.8,18.86,1683.45,4064.79,75571.7,56.4,2294.1,298.48,68877.4,2.832
22610,15287,96930,14434.5,11743,80556.6,27.06,638.55,1663.24,58920.1,38.54,2961,28,31101.8,2.83312
34936.3,23410,97803.7,12797.7,9986,83988.9,46731,4223.03,5228.37,132041,51.7,527.4,44966.9,73648,2.83424
45597.3,26507,112735,45247.6,26198,113190,84785.5,8462.83,11060.9,156597,106.22,948.6,87262,88157.9,2.83424
15600.2,9717,105215,16875.6,13253,83449.7,31.98,896.12,2039.06,56006.6,55.46,2534.4,0,0,2.83424
14520.8,7900,120460,22648.4,16817,88261,-63.96,2174.94,4911.03,59316.1,62.04,2348.1,-19.6,0,2.83424
47737.9,29372,106515,26549.1,19240,90432.7,66681.6,8472.29,10448.1,153081,62.04,813.6,88870.9,79149.9,2.83424
50765.4,28748,115728,36159.5,25900,91496.2,64764.4,9222.21,11215.3,163008,91.18,722.7,86096.1,78627.6,2.83536
51235.1,32027,104841,24167,18102,87493.7,18.86,1900.17,4521.88,64437,122.2,5147.1,-23.52,0,2.83536
34035.4,21810,102272,29720.9,21126,92198.7,-19.68,975.24,2054.54,64025.8,90.24,4704.3,-7.28,0,2.83536
39986.1,25239,103829,16318.8,12452,85887.4,13.94,1385.89,3110.62,62552.2,56.4,2898.9,-28,0,2.83759
17227,12110,93227.8,18601.7,14974,81413.2,77.08,566.74,1522.2,51132.2,32.9,2237.4,-48.16,0,2.83759
41859.3,24683,111141,20868.2,14203,96290.7,0,3174.69,8097.33,61892.5,94,7019.1,3.92,4757.43,2.83759
45521,23080,129258,30348.2,17192,115688,0.82,2062.28,4395.03,72134.4,107.16,3925.8,7051.52,75351.1,2.83871
52945.2,31554,109964,28389.2,20046,92812.3,-13.94,1508.87,3394.42,75179.7,119.38,5471.1,2.8,2352.57,2.83871
22933.4,14410,104300,22887.8,15011,99925.2,10.66,1962.09,4795.79,67882.7,65.8,3500.1,-24.64,0,2.83983
27699.7,17657,102811,15932.6,12073,86487.1,227.96,27.95,52.89,36874.5,54.52,2361.6,273.84,55390.1,2.84095
20999.3,14755,93270.8,16691.9,13247,82578.8,32.8,524.6,1130.9,61968.8,47,4702.5,-16.24,0,2.84206
35123.9,21640,106372,31550.3,21445,96417.9,1.64,2563.23,5460.57,78772.6,132.54,7128,-16.24,0,2.84318
23510.2,14446,106657,34485.1,23171,97536.4,42.64,888.81,2265.24,60372,98.7,3157.2,1.12,3863.17,2.8443
30088.8,20746,95049.6,17858,13966,83799.2,37840.5,4618.63,5977.86,134673,60.16,660.6,51373.3,76757.2,2.8443
39676,25908,100363,22765.7,17168,86904.1,-20.5,61.49,38.7,25618.6,44.18,187.2,-2.24,0,2.84542
40630.8,24162,110205,21916.1,16162,88868.7,5421.84,6812.92,9037.31,133064,117.5,6704.1,56535.4,68901.4,2.84542
37884.7,29319,84682.7,14867.4,12271,79402.8,35.26,1385.03,2997.53,64072.4,78.02,4141.8,-31.36,0,2.84653
26123.3,17358,98629.8,15484.9,11674,86929.7,77.08,666.07,1618.95,66229.4,87.42,4139.1,137.2,55162.8,2.84765
25535.3,16834,99410.8,16966.6,13022,85388.1,34374.4,4977.25,6683.49,143047,42.3,416.7,55832.6,76335,2.84877
31065.3,15742,129329,35362.5,23459,98790.1,31.98,1206.15,2714.16,66770,115.62,5283.9,-20.72,0,2.84989
38057.6,26503,94107.9,18376.2,14055,85685,13.94,1733.76,4473.72,59981.5,118.44,4480.2,11.2,17069.8,2.851
49782.6,31428,103810,38478.5,26176,96337.4,23174.8,1938.44,4679.69,66627.9,167.32,11368.8,118.16,46093.7,2.85324
32879.7,22784,94575.3,14938.8,11712,83591.8,73.8,58.05,59.34,36344.9,67.68,4159.8,281.68,61533.9,2.85324
43456,26503,107457,25359.3,18323,90702.9,2.46,2119.47,5142.8,62207.2,103.4,7036.2,-16.8,0,2.85324
30222.5,19663,100730,16510.7,12818,84416.1,-4.1,1273.23,2599.78,64076.4,64.86,3642.3,-14,0,2.85324
48706,28711,111177,30393.3,21347,93308.4,75.44,1508.87,3264.99,74503.6,144.76,5252.4,890.4,76478.7,2.85436
41189.4,26943,100189,17579.2,13618,84598.9,34.44,2014.12,4355.47,64946.6,87.42,2427.3,-10.64,0,2.85436
26543.3,19738,88131.6,11041.3,9018,80239.8,21169.1,11.61,-15.48,0,36.66,2135.7,-17.36,0,2.85547
38948.7,25749,99131.7,21438.1,15801,88916.3,31.98,2251.48,5367.26,68142,121.26,3344.4,18.48,13607.9,2.85659
16776.9,11000,99953.7,19438.1,14428,88293.3,-4.92,1117.14,2723.19,70429,68.62,3167.1,-5.04,0,2.85659
12040.7,7211,109430,18071.2,13462,87974.4,-1.64,975.24,2177.09,69227.4,42.3,2845.8,2.24,2936.01,2.85771
29318.8,19161,100279,18009.7,13789,85595.8,55.76,1793.53,4235.93,56805,51.7,4178.7,14.56,29818.9,2.85883
19852.7,14271,91168.6,16932.2,13218,83951.2,83.64,2281.15,5389.62,60888.5,55.46,2478.6,57.12,43528.1,2.8633
16037,9067,115915,21354.4,15702,89127.8,21.32,18.49,27.09,33497.6,56.4,4496.4,8.4,10194.5,2.8633
66307.5,39715,109418,68308.5,54235,82542,60.68,2819.08,6348.52,68633.6,129.72,7359.3,50.96,42274.9,2.86441
38480.4,25059,100637,21778.4,15647,91216.7,19.68,1389.76,3205.65,64089.5,90.24,3650.4,48.16,50098.6,2.86441
41013.7,26239,102438,18181.9,13682,87090.1,50.02,1405.67,3267.57,60102,75.2,4273.2,39.76,52114.2,2.86777
35102.2,22602,101781,20024.4,14602,89872.6,17.22,11779,18717.5,104415,31.02,152.1,73748.1,77326.8,2.86889
17668,10317,112231,16118.7,13469,78428.8,24.6,34.83,124.7,42343.7,35.72,1242,-6.72,0,2.87
15450.4,10030,100953,23773.4,17571,88669.7,36.08,1037.16,2651.38,60968.7,40.42,2064.6,12.32,9727.75,2.87112
33673.5,24106,91546.8,15353.7,12615,79763.7,20.5,1523.49,3760.35,55831.1,56.4,2494.8,57.68,53241.1,2.87224
50216.6,26770,122936,41000,19606,137049,95.12,61.92,21.07,12440,150.4,13904.1,112.56,58545.5,2.87224
28687.4,19438,96720.7,10276.2,7939,84829.8,4.92,2164.62,5577.96,63179.6,49.82,2583,25.76,33102.1,2.87336
26837.3,19091,92127.7,13193.8,10295,83989.2,17.22,656.61,1437.92,51270.7,70.5,3552.3,14.56,15146.1,2.87336
33322.1,20159,108329,15126.5,10859,91291.4,27591.4,4279.36,5189.67,168455,63.92,377.1,39256,75547.1,2.87447
24693.9,17342,93319.1,16321.3,12878,83058.8,25.42,1236.68,2867.24,63783.9,70.5,3426.3,15.12,19429.5,2.87894
11618.6,8251,92284.2,37155.8,25478,95574.4,70.52,69.23,117.39,53799.1,22.56,511.2,15.12,18350.1,2.88006
33860.4,15727,141100,44783.5,18946,154910,117.26,85.57,97.18,59521.4,111.86,3930.3,35.28,46242.2,2.88006
29396.5,19220,100236,15109.3,11764,84172.4,-8.2,1148.96,2729.64,72220.3,106.22,5776.2,54.88,64225.3,2.88118
25739.7,15503,108810,14824.8,11458,84792.9,27.88,2118.61,4918.34,65607.2,44.18,2156.4,35.84,43496.5,2.8823
31660.3,18007,115227,40082.4,24827,105806,44826.9,79.98,105.35,57535.1,97.76,4109.4,81.2,70953.6,2.8823
73882.2,41238,117415,54025.7,28622,123703,51.66,4748.49,10555.6,82678.9,313.96,14549.4,80.08,70920.6,2.88341
34447,23614,95600.9,15115.9,11607,85348,36.08,3684.67,9300.04,63807.3,89.3,3908.7,53.2,68363,2.88341
21393.4,14614,95938,14348.4,11286,83318.6,23.78,847.96,1959.94,54082.8,62.04,2756.7,14.56,22719.1,2.88453
29271.2,18911,101439,16186,12194,86990.7,42612.9,5202.57,6612.97,139129,53.58,532.8,46824.4,77417.7,2.88453
31900.4,20968,99705.5,18682.1,14268,85810.7,2.46,1115.85,3016.45,60454.5,82.72,4164.3,7.84,9694.38,2.88453
19050.5,13153,94920.8,36046.4,22881,103244,27.88,2620.85,5988.61,75042,83.66,4816.8,8.96,9626.27,2.88453
30773.4,21248,94915.5,24540.1,18624,86354.3,58.22,5099.8,8146.78,90508.1,33.84,76.5,43756.2,77028.1,2.88453
33759.6,22649,97685.1,22997.7,17561,85825.3,27.06,1375.14,2910.67,57197.5,77.08,2695.5,15.12,19055.9,2.88677
14847,8996,108161,19757.9,14176,91341.3,9.84,1567.78,3578.89,68600.8,64.86,3078.9,24.08,28180.5,2.88788
35407.4,23442,98987.3,24343.3,19402,82226.8,-7.38,802.81,1765.58,68629.3,47.94,3370.5,-13.44,0,2.89124
24777.9,15209,106769,15808,9508,108960,68.88,955.89,1957.36,70135.3,71.44,5001.3,83.44,41426.7,2.89124
49483.7,29450,110118,19793.2,12634,102673,74995.6,8766.84,10820.5,159213,93.06,1034.1,92928.1,81202.9,2.89124
40144.3,19423,135453,25929.2,12271,138481,-4.92,42.14,6.45,8288.38,100.58,6340.5,-3.36,0,2.89235
35185.5,21680,106361,28249.8,20204,91634.3,24407.3,33.97,-12.9,0,112.8,5998.5,-16.24,0,2.89235
26278.7,18610,92541.7,10783,8818,80140,33887.3,3864.41,4397.61,140312,37.6,328.5,34184.6,75896.9,2.89347
19198.9,10744,117109,23905.5,18149,86322.6,7.38,1276.24,2960.55,63865.2,45.12,1512,-14.56,0,2.89347
33513.9,20982,104679,21292.1,15122,92276.2,16.4,36.55,19.35,13935.4,31.02,107.1,-15.68,0,2.89347
44350.6,27306,106444,34253.9,25187,89127.8,8.2,1759.13,4294.84,61215,81.78,5058,-29.68,0,2.89347
44788.8,21526,136360,61543.5,24194,166707,67.24,4258.72,9334.44,101500,221.84,13014,115.36,61969.1,2.89459
29806.7,20615,94756.8,12523,10291,79750.3,0,1907.91,4874.91,65147.2,54.52,5025.6,7.84,8708.51,2.89459
31442.6,21985,93728.6,14733.8,11477,84132.8,-0.82,998.89,2346.94,55930.6,29.14,2449.8,2.8,4077.8,2.89571
13367.2,9781,89564.8,22996.1,18933,79600.2,10.66,1024.26,2474.22,67732,78.96,3264.3,29.68,34124.7,2.89571
33112.1,22733,95457.5,19295.4,15629,80910.1,9.02,647.15,1657.65,52153.5,81.78,2876.4,7.84,16056.3,2.89571
29894.9,14477,135331,71153.9,36429,128006,25042.8,5970.12,9689.19,80962.7,151.34,5700.6,35184.2,73980.8,2.89683
23065.7,15528,97348.9,22672.2,16072,92449.2,107.42,1452.54,3001.83,66687.4,76.14,4023.9,124.88,54927.1,2.89683
67927.3,40272,110540,40959.8,28044,95719,21.32,9090.2,14078.6,92822.6,165.44,7980.3,63507.4,73115.4,2.89794
21305.9,12234,114133,30353.1,21283,93465.3,0.82,1035.87,2503.89,65428.6,65.8,4613.4,-17.92,0,2.89794
31784.2,20968,99342.3,15777.6,11420,90543.1,26848.4,36.55,49.88,22087.4,81.78,2617.2,14.56,18003.9,2.89906
46408.6,27577,110289,19191.3,12585,99938,64711.1,8839.94,10550.9,148798,123.14,879.3,73673.6,78991.4,2.9013
40961.9,27438,97838,20723,16222,83720,38.54,1981.01,4930.38,63319.1,77.08,3732.3,50.4,49298.7,2.9013
38895.5,24355,104663,19512.7,15067,84873.3,0,62.35,62.35,43469.9,49.82,118.8,-7.28,0,2.90241
31298.4,21414,95786.5,15610.3,12374,82676.5,31.16,1234.96,3157.06,58167.3,38.54,2826,310.24,61611.8,2.90353
26207.3,18394,93374,15277.4,12151,82398.2,24.6,1258.61,2958.4,69095.4,50.76,3488.4,3.36,4003.65,2.90465
26552.4,15661,111113,43652.7,26105,109589,78768.4,8237.94,10508.8,156417,96.82,1264.5,87425,89899.6,2.90465
42445.9,21377,130127,24044,12113,130088,54.94,3925.9,9050.64,82980.2,94.94,4123.8,12.32,17942.3,2.90465
32885.3,21051,102379,19835,15174,85666.6,29.52,1564.34,3908.27,60195.6,94,3111.3,16.24,19709.3,2.90688
42431.2,27547,100946,18397.5,13398,89991,20.5,4353.75,10308.4,64765.7,109.98,4719.6,30.24,30027.4,2.908
31341.8,21867,93932.2,14673.1,11935,80571,7.38,49.45,-7.74,0,54.52,2013.3,-5.04,0,2.91024
31238.9,24016,85246.2,12919.9,10668,79370.1,-13.12,506.54,1230.23,74171.4,36.66,2007,-5.6,0,2.91359
53354,30819,113456,33963.6,23191,95978.5,66317.5,8746.63,10799.9,159195,92.12,938.7,83546.4,80881.9,2.91359
34319.6,22486,100025,18918.2,15070,82271,-2.46,1502.85,3628.77,61898.8,98.7,3129.3,19.6,22146.6,2.91471
22221.5,14253,102176,20012.9,14960,87671.6,11.48,1051.35,2661.7,62455.1,60.16,3260.7,8.96,12233.4,2.91471
33019,22911,94449.5,19912.1,15423,84611.1,29.52,1309.78,3078.8,65960.2,42.3,893.7,2.8,3670.02,2.91471
49009.8,32080,100122,20754.2,14512,93725.7,27.06,1480.06,3376.36,65640.2,115.62,4842.9,148.4,78431.8,2.91806
17795.4,9822,118737,32065.3,21731,96702,55.76,1680.44,3882.47,73410.7,87.42,3496.5,44.8,43821.1,2.92141
37025.8,22314,108744,21156,16455,84258.9,37.72,1442.65,2997.1,64996,78.96,4437,29.12,48933.6,2.92141
37542.4,24551,100215,17788.3,14079,82802.1,50.84,2904.65,6511.06,58461.3,70.5,5604.3,69.44,50009,2.92253
32253.2,20351,103864,18150.7,13730,86636.9,-18.04,2181.39,4607.02,66052.4,98.7,4469.4,8.4,10194.5,2.92477
23872.1,15848,98717.9,17353.7,13084,86922.1,35.26,658.76,1431.04,70408.9,53.58,3710.7,11.2,13849.1,2.927
30853.2,20992,96322.2,14117.9,11092,83414.5,25.42,1367.83,3366.04,63885.6,63.92,3095.1,30.8,26559.3,2.92924
50890,31731,105106,27004.2,19591,90334.9,18.86,1709.25,3929.34,66266.9,131.6,6219,27.44,28544.6,2.93259
36072.4,24191,97724,19069.1,14722,84887.4,38592.5,3858.39,4714.52,142317,35.72,426.6,40897.4,73210.9,2.93259
21590.8,13511,104728,15350.4,12127,82955.7,22.14,1625.83,3895.8,62531.3,52.64,2498.4,4.48,4976.29,2.93259
18148.9,10042,118443,19988.3,14691,89167.1,5.74,46.44,54.61,38073.6,67.68,3218.4,8.96,15056.5,2.93706
34766.9,21563,105666,23450.4,17222,89237.2,28505.7,70.09,85.14,35092.7,119.38,4694.4,9.52,18350.1,2.93706
42044.8,27940,98620.2,25105.9,19440,84637,-8.2,30.1,42.14,20158.3,215.26,20203.2,14,16384,2.93706
13946.8,8335,109660,17550.5,12306,93465.5,-14.76,1524.78,3588.35,64552.9,69.56,2754.9,9.52,12478.1,2.93706
45507,29132,102374,28320.3,20897,88816.7,27.88,10692.4,14635,116257,57.34,441,75301,78162.2,2.93818
21935.9,15510,92688,17291.3,13774,82271.3,11.48,988.14,2401.12,67769.1,87.42,4230.9,25.76,29107,2.93818
31164.7,22967,88928,14762.5,11899,81307.1,74.62,910.74,1734.62,59612,77.08,3033,38.08,42298.5,2.93818
45067.4,27734,106495,24386.8,18146,88075.2,82,2940.77,7443.73,65331.8,106.22,4955.4,16.8,14878.4,2.93929
38530.1,27236,92712.2,17960.5,14324,82173.7,148.42,7545.64,10643.8,103849,57.34,282.6,65595,72176.6,2.93929
17788.4,11578,100689,14896.9,11607,84111.8,31668.4,21.93,25.37,21316,83.66,2806.2,17.36,29171.9,2.94153
64307.6,36367,115887,58786.6,34386,112041,19.68,3355.72,8090.45,75734.3,201.16,11988,36.4,62776.6,2.94265
39745.3,23600,110371,19835,14564,89254.7,11.48,1140.36,2581.29,60983.2,109.04,5189.4,26.88,29360.1,2.94823
20815.2,14490,94143.9,16783.8,13866,79326.5,-4.1,346.15,653.17,47881.6,-19.74,2654.1,16.8,15507.1,2.94823
24381,16243,98370.6,14614,11715,81753.8,27825.9,4.3,-9.03,0,39.48,2683.8,8.4,8738.13,2.95047
30180.5,18287,108159,18102.3,14427,82231.5,41187.8,18.49,-7.31,0,77.08,6341.4,30.8,53118.7,2.95382
35845.6,22830,102899,20573.8,15351,87833,39.36,62.35,26.23,33706.1,85.54,3571.2,11.76,40563.3,2.95606
27528.2,20514,87944.2,10713.3,8762,80130.9,32.8,1065.97,2468.63,67019.1,31.02,2115,39.2,32936,2.95606
20129.9,14388,91689.8,11777.7,9524,81043.8,28918.1,3896.23,4561.87,141556,46.06,296.1,34619.8,73075.3,2.95718
35654.5,26422,88435.9,14347.5,11726,80187.6,97.58,2016.27,4776.44,62406.1,73.32,4661.1,3.92,4429.33,2.95829
35681.1,23479,99595.2,32992.7,23111,93557.6,35.26,1547.14,3112.77,61575.2,113.74,7338.6,124.88,66537.7,2.95829
13467.3,8464,104276,37959.4,22064,112750,56.58,1339.02,2970.87,73140.1,47,4293.9,8.4,9175.04,2.95941
28527.1,16637,112373,40122.6,26189,100404,36.08,3799.48,8635.26,68538.3,143.82,8518.5,50.96,52183,2.96053
26310.9,17139,100607,22392.6,16779,87461.6,38.54,737.45,1927.69,66108.4,87.42,4091.4,10.08,14055.4,2.96053
50913.1,31382,106323,26798.4,19066,92114.8,39.36,2427.35,5535.39,69098.5,135.36,6497.1,30.8,48059.7,2.96053
33454.4,23054,95101.4,15472.6,12330,82239.3,29490.5,44.29,58.91,26443.3,74.26,2027.7,19.04,35651.6,2.96276
16075.5,10942,96282.6,15628.4,11982,85480,20994.5,0,12.9,11741.9,84.6,3415.5,45.92,85983.2,2.96388
27374.9,19186,93507.8,12754.3,10186,82060.1,52.48,1125.31,2767.91,59396.8,94,3089.7,25.2,26637.2,2.96723
44260.3,29855,97157.7,20445.1,15682,85441.1,54.94,1879.1,4468.13,59565.4,117.5,5456.7,23.52,40563.3,2.96835
35288.4,21258,108790,24216.2,17527,90548,303.4,1732.47,4058.77,66118.7,95.88,4302,12.32,20702.7,2.96835
34931.4,23082,99179.6,15282.3,11427,87647.1,86.1,1201.85,2589.03,63335.1,78.96,2911.5,37.52,63049,2.96947
48281.8,30450,103914,35837.3,26558,88434.1,124157,13661.1,15956,153103,133.48,1539,128257,79538.5,2.96947
37864.4,23177,107067,22789.4,16825,88768.4,35.26,350.88,761.53,56777.7,112.8,7266.6,-9.52,0,2.96947
46911.2,28322,108551,22146.6,17134,84708.6,28.7,1957.79,5027.99,63983.4,110.92,4778.1,21.84,31115.4,2.97059
28710.5,12242,153698,27279.8,11622,153830,54.94,2087.65,5027.99,94308.6,133.48,5857.2,37.52,53454.6,2.97394
55605.9,30484,119544,33823.4,16932,130915,52793.2,7580.04,8920.78,174726,125.02,4189.5,61182.8,101030,2.97617
25449.9,11382,146537,56167.5,21966,167577,97.58,2327.16,5650.2,75508.1,225.6,12439.8,306.88,75607.9,2.97617
24239.6,16758,94794.5,16862.5,12922,85520.8,31726.6,7.74,35.26,18941,84.6,4347,4.48,11292.4,2.97729
26273.8,18786,91657.6,15696.4,12338,83375.1,-12.3,1022.97,2507.33,65675.6,61.1,2821.5,-10.64,0,2.97729
21844.2,14928,95899.1,19600.5,14232,90256.9,28.7,1690.76,3719.93,68867,77.08,3101.4,2.24,3336.38,2.97729
36599.5,24035,99795.5,16710,12595,86947.5,16.4,1955.21,4727.85,62785.1,76.14,5058,6.16,8589.4,2.97841
30846.9,20206,100049,14917.4,10378,94202.1,33636.4,3401.73,4214.86,151273,42.3,403.2,34772.6,73409.8,2.97841
46154.5,29503,102525,28704.9,20642,91134.9,62.32,7077.37,16404.5,62581.4,121.26,8689.5,16.8,28973.8,2.97953
36089.9,22898,103292,18574.6,13462,90425.5,32302.3,11.18,60.2,31065.1,65.8,3915.9,29.68,42285,2.98065
39965.8,26612,98421.7,24565.6,18852,85398.3,15.58,1633.57,3966.32,60889.4,109.98,4770,91.84,57873.3,2.98176
18048.1,12150,97349.8,13041.3,10894,78453.6,-18.04,10.32,39.99,29781.6,35.72,28.8,75.6,55050.2,2.98176
17089.1,10063,111294,18665.7,13295,92010,19.68,2328.45,5625.69,68035.6,102.46,3423.6,29.12,56129.7,2.98176
34984.6,23844,96156.3,14355.7,11156,84332.9,-5.74,897.41,2197.3,59162.8,56.4,1903.5,4.48,7340.03,2.98288
43090.6,29729,94990.9,19463.5,14685,86861.5,36.9,1564.34,3732.4,60953.5,87.42,3309.3,20.16,29360.1,2.984
61338.9,35246,114053,47500.1,28871,107823,68605.3,104.49,83.85,37897.9,178.6,8314.2,33.6,43176.7,2.98735
52439.1,33114,103782,24017.8,17863,88116.8,14.76,1425.02,3026.34,62823.6,95.88,5334.3,87.36,80637,2.98847
41533.8,25174,108126,41181.2,28702,94030.1,27.06,736.16,1626.26,61322.5,124.08,8064.9,92.4,57127.6,2.98847
41640.9,24067,113391,29816.8,20799,93950.5,31.16,2737.81,5922.39,69123.7,93.06,5739.3,10.08,14055.4,2.98847
29436.4,18563,103924,15548.8,12191,83587,18.04,1192.39,2876.7,59528.7,51.7,2656.8,8.96,12493.7,2.98847
26240.2,18699,91966.3,16423,12950,83111.6,55.76,1025.12,2669.01,62694,40.42,3962.7,32.48,56016,2.98959
40065.9,23590,111308,35014,24274,94532.3,46284.1,6110.73,7512.96,148662,85.54,492.3,58638.7,82747.2,2.99294
34019.3,21279,104774,22755.8,17602,84724.8,6.56,2588.6,6420.76,65851.5,69.56,4662.9,716.8,69286.4,2.99294
30004.8,20703,94981.1,11609.6,9202,82682.5,0,1293.01,3216.4,60606.7,47,2645.1,5.6,9657.94,2.99517
47100.9,28479,108389,26204.7,16204,105983,66768.5,60.2,15.48,11660.9,141,9317.7,46.48,51629,2.99517
36519.7,24335,98350.3,20239.2,15263,86902.9,31.98,1728.6,3883.76,59454.8,78.02,2677.5,22.4,43176.7,2.99629
36558.2,24763,96752.3,18941.2,14646,84755.5,12.3,1673.56,3880.75,60181.9,82.72,3317.4,18.48,35620.7,2.99741
12269.6,8402,95703.5,18495.9,13246,91510.5,19378.2,74.82,124.7,65906,52.64,2697.3,75.6,63519.5,2.99741
40677,24883,107134,26444.2,18895,91719.8,35665.1,62.78,21.5,19845.4,94.94,3190.5,54.32,56506.6,2.99741
37775.5,25414,97413,26052.2,19070,89531.1,-23.78,2545.17,5459.28,67761.2,85.54,197.1,44.8,69905.1,2.99853
54868.1,32500,110641,32836.9,22560,95390,49.2,3094.71,7542.2,65633.5,165.44,6451.2,55.44,64880.6,2.99964
16175.6,11002,96353.8,19534.9,14398,88917.7,-11.48,1126.17,2397.68,72013.9,55.46,2011.5,4.48,7528.24,3.00076
70244.3,40119,114747,57276.2,28507,131675,64.78,4646.15,10962,85902.8,238.76,15920.1,49.28,75107.3,3.00411
27076,18732,94728.4,12509.1,10152,80752.2,-8.2,1300.75,2916.26,58661.8,57.34,3367.8,1.68,2246.95,3.00411
14712.6,9063,106389,20003.9,13931,94104.9,-2.46,793.35,1787.51,71300.2,58.28,3686.4,31.36,34834.1,3.00411
38248.7,23459,106853,18660.7,14247,85839.1,46278.3,5356.08,6979.33,150213,85.54,591.3,56381.9,74139.6,3.00523
32424.7,19863,106982,18280.3,14772,81100.4,35964.4,52.03,-32.68,0,130.66,5838.3,94.64,47346,3.00635
52281.6,30858,111035,23144.5,15527,97687.8,95.94,1876.52,4160.68,65688.8,127.84,4123.8,66.08,49777.2,3.00859
17841.6,11661,100272,15270.9,12349,81042.3,12.3,860.43,2256.64,63012.9,38.54,2709.9,-17.92,0,3.0097
42179.9,25047,110365,30065.3,21447,91871.1,71506.5,8757.38,10613.7,152975,74.26,877.5,78017,79163.3,3.01082
35864.5,19791,118762,30489.2,18690,106910,18.04,54.61,54.18,36232,155.1,10761.3,9.52,12478.1,3.01194
14130.2,9226,100373,22364.7,16499,88835.2,59.04,70.95,106.21,46096.5,55.46,3647.7,8.4,14115.4,3.01306
42519.4,25582,108926,20542.6,14887,90433.4,31.98,4212.28,9952.35,63776,41.36,1811.7,12.32,23068.7,3.01529
40537,27125,97940.4,17055.2,12993,86025.4,29529,214.14,437.31,55649.6,77.08,2748.6,14,22378.1,3.01641
31702.3,22542,92167.6,15583.3,12355,82660.1,-24.6,1443.51,3448.6,63325.1,65.8,2360.7,37.52,70254.6,3.01641
32246.2,22635,93363.7,12551.7,10214,80535.6,22.14,1133.05,2504.75,57881.3,69.56,3575.7,7.84,13521.1,3.01641
23028.6,12435,121367,32975.5,21291,101502,45.92,53.32,-3.01,0,93.06,4285.8,29.12,40604.4,3.01753
38810.1,26040,97675.1,17316.8,12872,88165.9,45.1,1090.91,2786.4,55707.6,58.28,2781.9,8.4,14878.4,3.01753
